Price,Close,High,Low,Open,Volume,Returns,Volatility-20d
Ticker,CL=F,CL=F,CL=F,CL=F,CL=F,,
Date,,,,,,,
2013-09-24,103.12999725341797,103.63999938964844,102.30000305175781,103.44000244140625,259543,-0.004440574386857077,0.2323783543676101
2013-09-25,102.66000366210938,103.95999908447266,102.19999694824219,103.41000366210938,236195,-0.0045572927744165215,0.20280546479237382
2013-09-26,103.02999877929688,103.29000091552734,102.19999694824219,102.30000305175781,183778,0.0036040824468046573,0.19863025418552227
2013-09-27,102.87000274658203,103.7699966430664,102.36000061035156,102.91000366210938,232299,-0.0015529072562406876,0.1960819985860854
2013-09-30,102.33000183105469,102.76000213623047,101.05000305175781,102.45999908447266,226707,-0.005249352591713441,0.19415923510006003
2013-10-01,102.04000091552734,102.58000183105469,101.05999755859375,102.30999755859375,223028,-0.0028339774292795994,0.18997787384676715
2013-10-02,104.0999984741211,104.2300033569336,101.43000030517578,101.62000274658203,300526,0.02018813739818648,0.20360514192906634
2013-10-03,103.30999755859375,104.37999725341797,102.87000274658203,103.81999969482422,226225,-0.00758886577432305,0.1995543148121193
2013-10-04,103.83999633789062,104.19000244140625,102.9000015258789,102.91999816894531,165197,0.005130178993531409,0.18397925577842006
2013-10-07,103.02999877929688,103.73999786376953,101.86000061035156,103.44999694824219,269025,-0.007800439013480487,0.1834531361982085
2013-10-08,103.48999786376953,104.08000183105469,102.8499984741211,103.16000366210938,194195,0.004464710180750675,0.17440736597900738
2013-10-09,101.61000061035156,103.75,101.18000030517578,103.48999786376953,283131,-0.018165980212819455,0.18320690626356087
2013-10-10,103.01000213623047,103.56999969482422,101.16000366210938,101.45999908447266,296858,0.013778186374071133,0.18744142934598898
2013-10-11,102.0199966430664,102.94999694824219,100.5999984741211,102.94000244140625,298216,-0.009610770533280633,0.18908587035099808
2013-10-14,102.41000366210938,102.62000274658203,101.05999755859375,101.37000274658203,170674,0.0038228487735347816,0.18485964758995416
2013-10-15,101.20999908447266,102.45999908447266,100.87000274658203,102.19000244140625,240218,-0.011717649982671663,0.18535844843222637
2013-10-16,102.29000091552734,102.97000122070312,100.75,100.87999725341797,235236,0.010670900512046222,0.16307004685543336
2013-10-17,100.66999816894531,102.31999969482422,100.02999877929688,102.12999725341797,266625,-0.015837351960919954,0.16337811569222563
2013-10-18,100.80999755859375,101.70999908447266,100.51000213623047,100.72000122070312,116680,0.001390676390134571,0.15602689187619423
2013-10-21,99.22000122070312,100.94999694824219,98.9800033569336,100.62999725341797,90824,-0.015772208872105842,0.1610144646714795
2013-10-22,97.80000305175781,99.7699966430664,97.5,99.05999755859375,347314,-0.014311612089045411,0.16662896982313682
2013-10-23,96.86000061035156,98.29000091552734,96.16000366210938,98.12000274658203,356194,-0.009611476606077196,0.16837408872296286
2013-10-24,97.11000061035156,97.69000244140625,95.94999694824219,97.0999984741211,248742,0.002581044790673781,0.16789243564829742
2013-10-25,97.8499984741211,98.05999755859375,96.98999786376953,97.19000244140625,192632,0.007620202441751989,0.17197735460652483
2013-10-28,98.68000030517578,98.81999969482422,97.37000274658203,97.87999725341797,230155,0.008482389821132141,0.17586848424613744
2013-10-29,98.19999694824219,98.56999969482422,97.69000244140625,98.54000091552734,183243,-0.0048642415428571395,0.17618090898833252
2013-10-30,96.7699966430664,97.81999969482422,96.55000305175781,97.7699966430664,268138,-0.014562121686515828,0.1610390579591226
2013-10-31,96.37999725341797,97.02999877929688,96.02999877929688,96.62000274658203,255401,-0.004030168473467488,0.16036252277718677
2013-11-01,94.61000061035156,96.6500015258789,94.36000061035156,96.31999969482422,282138,-0.018364771669503566,0.16536176197573693
2013-11-04,94.62000274658203,95.11000061035156,94.05999755859375,94.5199966430664,219109,0.00010571965083960855,0.16570819011718674
2013-11-05,93.37000274658203,94.9000015258789,93.06999969482422,94.47000122070312,226454,-0.013210737304117814,0.165332214670601
2013-11-06,94.80000305175781,95.4000015258789,93.6500015258789,93.73999786376953,282722,0.015315414620442835,0.17273548674592795
2013-11-07,94.19999694824219,95.30999755859375,93.80000305175781,94.91000366210938,260597,-0.00632917810338085,0.16051806503813157
2013-11-08,94.5999984741211,94.91999816894531,93.9000015258789,94.36000061035156,241690,0.004246300836917127,0.16209381751635543
2013-11-11,95.13999938964844,95.37999725341797,94.11000061035156,94.44999694824219,206721,0.005708255013080921,0.16339025444429506
2013-11-12,93.04000091552734,95.22000122070312,92.86000061035156,95.0,353689,-0.02207271902031971,0.17398411996560492
2013-11-13,93.87999725341797,94.54000091552734,92.93000030517578,93.06999969482422,305009,0.009028335443088231,0.1722180037750802
2013-11-14,93.76000213623047,94.43000030517578,92.51000213623047,93.5,315066,-0.0012781755506828807,0.16686798833200636
2013-11-15,93.83999633789062,94.55000305175781,93.58000183105469,93.88999938964844,204366,0.0008531804590183878,0.16666999140873404
2013-11-18,93.02999877929688,94.30000305175781,92.72000122070312,93.77999877929688,169443,-0.008631687875148453,0.16155878584783076
2013-11-19,93.33999633789062,93.45999908447266,92.43000030517578,93.0,131463,0.0033322322117748104,0.15750362066104037
2013-11-20,93.33000183105469,93.93000030517578,92.7300033569336,93.33000183105469,225891,-0.00010707635770368373,0.155236086540587
2013-11-21,95.44000244140625,95.62999725341797,93.47000122070312,93.7300033569336,222138,0.022607956380104488,0.17743710137698812
2013-11-22,94.83999633789062,95.56999969482422,94.05000305175781,95.29000091552734,257843,-0.006286736045338914,0.17553292408236407
2013-11-25,94.08999633789062,94.5,93.08000183105469,94.1500015258789,270860,-0.007908055978070094,0.1727870770409446
2013-11-26,93.68000030517578,94.69000244140625,93.43000030517578,94.20999908447266,160178,-0.004357488029253287,0.17269754381601798
2013-11-27,92.30000305175781,93.5999984741211,91.7699966430664,93.5,230878,-0.014730969779274461,0.17285755694646684
2013-11-29,92.72000122070312,93.9000015258789,92.05999755859375,92.33000183105469,143205,0.004550359209736898,0.17439859091354148
2013-12-02,93.81999969482422,94.08000183105469,92.55999755859375,92.70999908447266,234800,0.011863658969360369,0.16943172890805056
2013-12-03,96.04000091552734,96.95999908447266,93.66999816894531,93.86000061035156,319271,0.023662345213433245,0.18971878591976993
2013-12-04,97.19999694824219,97.58000183105469,96.30000305175781,96.9000015258789,325857,0.012078259284223902,0.18612909540089126
2013-12-05,97.37999725341797,97.98999786376953,97.01000213623047,97.33000183105469,216392,0.0018518550496624542,0.1794439626953499
2013-12-06,97.6500015258789,98.06999969482422,97.08000183105469,97.37999725341797,223944,0.002772687205548907,0.1771351779101868
2013-12-09,97.33999633789062,97.97000122070312,97.0999984741211,97.66000366210938,210090,-0.003174656253396191,0.17776626201575935
2013-12-10,98.51000213623047,98.73999786376953,97.23999786376953,97.25,264838,0.01201978469650311,0.18113342859512027
2013-12-11,97.44000244140625,98.75,97.19999694824219,98.6500015258789,274194,-0.010861838103957244,0.1652044161857895
2013-12-12,97.5,98.18000030517578,97.30999755859375,97.55000305175781,205749,0.0006157384758875839,0.16339243194517192
2013-12-13,96.5999984741211,97.62000274658203,96.26000213623047,97.58000183105469,233161,-0.009230784880809306,0.16784993040248497
2013-12-16,97.4800033569336,97.69000244140625,96.20999908447266,96.55000305175781,187591,0.009109781539471173,0.16994361913711215
2013-12-17,97.22000122070312,97.9000015258789,97.0,97.30000305175781,120127,-0.002667235610142926,0.16629343451990997
2013-12-18,97.80000305175781,98.01000213623047,97.0199966430664,97.30000305175781,84627,0.005965869407242641,0.16678134678287032
2013-12-19,98.7699966430664,99.16999816894531,97.5,97.69000244140625,192782,0.009918134570969794,0.16857840750162464
2013-12-20,99.31999969482422,99.4000015258789,98.54000091552734,98.69999694824219,151281,0.005568523544102311,0.1521991335526741
2013-12-23,98.91000366210938,99.30999755859375,98.63999938964844,99.19999694824219,107273,-0.0041280309502076395,0.15081975801797734
2013-12-24,99.22000122070312,99.30000305175781,98.52999877929688,98.62000274658203,51877,0.0031341375706823715,0.1460754171627308
2013-12-26,99.55000305175781,99.69999694824219,99.05000305175781,99.19999694824219,65666,0.0033259607639051225,0.14367973998026198
2013-12-27,100.31999969482422,100.75,99.37000274658203,99.62999725341797,127198,0.007734772671639911,0.12801468080881168
2013-12-30,99.29000091552734,100.41999816894531,99.12999725341797,100.1500015258789,118356,-0.010267132998705741,0.13790804480938276
2013-12-31,98.41999816894531,99.38999938964844,98.1500015258789,99.25,113907,-0.00876223928451969,0.1406543402619763
2014-01-02,95.44000244140625,98.97000122070312,95.33999633789062,98.5,251248,-0.03027835585226979,0.1614591295039608
2014-01-03,93.95999908447266,95.73999786376953,93.86000061035156,95.47000122070312,215522,-0.015507159671776183,0.16317463065656754
2014-01-06,93.43000030517578,94.58999633789062,93.19999694824219,94.18000030517578,189379,-0.0056406852326637,0.16321365867401338
2014-01-07,93.66999816894531,94.22000122070312,93.3499984741211,93.5999984741211,177182,0.002568745188757493,0.16313585627700927
2014-01-08,92.33000183105469,94.18000030517578,92.26000213623047,93.95999908447266,244855,-0.014305501911869078,0.16885794323696443
2014-01-09,91.66000366210938,92.93000030517578,91.23999786376953,92.58000183105469,255784,-0.0072565596843729985,0.16039741173929867
2014-01-10,92.72000122070312,93.37999725341797,91.98999786376953,92.30000305175781,255988,0.011564450319042852,0.16647390998841993
2014-01-13,91.80000305175781,92.87999725341797,91.43000030517578,92.83000183105469,212208,-0.00992232697188411,0.16811389566693172
2014-01-14,92.58999633789062,92.87999725341797,91.5,91.51000213623047,243474,0.008605591066128904,0.1711751733746798
2014-01-15,94.16999816894531,94.63999938964844,92.43000030517578,92.6500015258789,263295,0.017064498256256,0.18015432003483284
2014-01-16,93.95999908447266,94.63999938964844,93.5999984741211,94.29000091552734,165135,-0.002229999878474165,0.1801287170008136
2014-01-17,94.37000274658203,94.94000244140625,93.94000244140625,94.16999816894531,119887,0.004363597978973788,0.17931908547725978
2014-01-21,94.98999786376953,95.2300033569336,93.43000030517578,94.0,244861,0.006569832564829126,0.17681260485337175
2014-01-22,96.7300033569336,96.88999938964844,95.12000274658203,95.19999694824219,252349,0.018317775895305255,0.18929636016045004
2014-01-23,97.31999969482422,97.83999633789062,96.41000366210938,96.69000244140625,274078,0.0060994140123571405,0.19071166728142946
2014-01-24,96.63999938964844,97.80000305175781,96.25,97.37000274658203,239673,-0.006987261686273394,0.1913669046562357
2014-01-27,95.72000122070312,97.18000030517578,95.20999908447266,96.9000015258789,235110,-0.009519848662621788,0.19272308989877707
2014-01-28,97.41000366210938,97.66000366210938,95.62999725341797,95.66000366210938,206490,0.017655687629062777,0.2022747943979257
2014-01-29,97.36000061035156,97.75,96.31999969482422,97.16999816894531,200486,-0.0005133256326655955,0.19954419329431639
2014-01-30,98.2300033569336,98.58999633789062,97.33000183105469,97.41999816894531,199420,0.008935936124979227,0.20019023097697047
2014-01-31,97.48999786376953,98.38999938964844,97.0999984741211,97.97000122070312,253457,-0.007533395784128594,0.1683416711876845
2014-02-03,96.43000030517578,97.94000244140625,96.26000213623047,97.4000015258789,293312,-0.010872885237672936,0.1629907211739043
2014-02-04,97.19000244140625,97.81999969482422,96.37000274658203,96.52999877929688,204282,0.007881386848753058,0.1623668575386983
2014-02-05,97.37999725341797,98.26000213623047,96.80000305175781,97.66999816894531,237671,0.001954880206184395,0.16235417708999056
2014-02-06,97.83999633789062,98.83000183105469,97.25,97.25,234281,0.004723753311222323,0.15064561849204033
2014-02-07,99.87999725341797,100.23999786376953,97.11000061035156,97.97000122070312,270407,0.020850378085483623,0.15824678309202794
2014-02-10,100.05999755859375,100.55000305175781,99.11000061035156,100.05000305175781,251127,0.001802165700095948,0.15612405915765418
2014-02-11,99.94000244140625,100.5999984741211,99.5999984741211,99.97000122070312,233933,-0.001199231662155853,0.14880806782254258
2014-02-12,100.37000274658203,101.37999725341797,100.04000091552734,100.45999908447266,318686,0.00430258449741272,0.1479375241266582
2014-02-13,100.3499984741211,100.66000366210938,99.4000015258789,100.2699966430664,221722,-0.00019930528956391136,0.14034287954408667
2014-02-14,100.30000305175781,100.47000122070312,99.43000030517578,100.33999633789062,229784,-0.0004982104945041588,0.13958347131620966
2014-02-18,102.43000030517578,103.25,100.2300033569336,100.31999969482422,177371,0.021236263096809926,0.1534393579013855
2014-02-19,103.30999755859375,103.80000305175781,102.4000015258789,103.13999938964844,116164,0.00859120619736542,0.15402873857201302
2014-02-20,102.91999816894531,103.5,102.75,103.41000366210938,194397,-0.003775040159373244,0.1470759800212368
2014-02-21,102.19999694824219,102.91999816894531,101.69000244140625,102.87000274658203,173260,-0.006995736819983445,0.1508853094620946
2014-02-24,102.81999969482422,103.44999694824219,101.97000122070312,102.29000091552734,177861,0.006066563259253588,0.14707502619391694
2014-02-25,101.83000183105469,102.83999633789062,101.0199966430664,102.80000305175781,187216,-0.009628456202177671,0.14719951752877614
2014-02-26,102.58999633789062,102.9000015258789,101.58000183105469,102.04000091552734,196517,0.007463365345871553,0.13802861658777096
2014-02-27,102.4000015258789,103.08000183105469,101.75,102.56999969482422,196494,-0.0018519818578212055,0.13851384003383033
2014-02-28,102.58999633789062,102.95999908447266,101.80000305175781,102.1500015258789,178276,0.001855418058404057,0.13645786757032757
2014-03-03,104.91999816894531,105.22000122070312,102.94999694824219,103.0,295819,0.022711783938275998,0.1494351264475412
2014-03-04,103.33000183105469,104.95999908447266,102.8499984741211,104.88999938964844,210005,-0.015154368715584288,0.15562544498656333
2014-03-05,101.44999694824219,103.52999877929688,100.8499984741211,103.3499984741211,267837,-0.018194182226826228,0.1725127830602908
2014-03-06,101.55999755859375,102.08000183105469,100.12999725341797,101.04000091552734,291849,0.0010842840183393765,0.17255707019734715
2014-03-07,102.58000183105469,102.91000366210938,101.56999969482422,101.97000122070312,226145,0.010043366453139857,0.17462626701706785
2014-03-10,101.12000274658203,102.81999969482422,100.8499984741211,102.75,225290,-0.014232784737879256,0.16987089243284412
2014-03-11,100.02999877929688,101.5199966430664,99.31999969482422,100.94000244140625,294201,-0.010779311092552368,0.1745658384775524
2014-03-12,97.98999786376953,99.5999984741211,97.55000305175781,99.4800033569336,416927,-0.020393891236851203,0.1890705182919009
2014-03-13,98.19999694824219,98.5999984741211,97.66999816894531,98.0999984741211,268074,0.0021430665277144545,0.18843406827582487
2014-03-14,98.88999938964844,99.27999877929688,98.05999755859375,98.25,226300,0.007026501658344619,0.19058754770082775
2014-03-17,98.08000183105469,99.38999938964844,97.37000274658203,99.38999938964844,227387,-0.008190894565609064,0.19244582556157297
2014-03-18,99.69999694824219,99.77999877929688,97.75,97.97000122070312,192508,0.016517078782053662,0.18581257327147274
2014-03-19,100.37000274658203,100.47000122070312,99.33999633789062,99.52999877929688,110319,0.006720218845018389,0.1846084360060879
2014-03-20,99.43000030517578,100.81999969482422,99.08000183105469,100.38999938964844,244866,-0.00936537227940104,0.18662655141197185
2014-03-21,99.45999908447266,100.25,98.25,98.58999633789062,191289,0.0003017075249400758,0.18565333211439247
2014-03-24,99.5999984741211,100.29000091552734,99.05000305175781,99.48999786376953,151710,0.0014075949219498618,0.18393241861476312
2014-03-25,99.19000244140625,100.25,98.80000305175781,99.43000030517578,217013,-0.004116426094337489,0.18173948252679198
2014-03-26,100.26000213623047,100.45999908447266,99.0999984741211,99.18000030517578,211367,0.010787374417661644,0.1842193486932667
2014-03-27,101.27999877929688,101.69999694824219,100.02999877929688,100.30000305175781,202200,0.010173515074141548,0.18845137242741888
2014-03-28,101.66999816894531,102.23999786376953,101.18000030517578,101.33999633789062,166326,0.0038507049205076527,0.1889122468290121
2014-03-31,101.58000183105469,101.97000122070312,100.87999725341797,101.69000244140625,167570,-0.0008851808745100609,0.16807071557894346
2014-04-01,99.73999786376953,101.56999969482422,99.27999877929688,101.52999877929688,237564,-0.018113840658768643,0.17153748648344927
2014-04-02,99.62000274658203,99.83000183105469,98.86000061035156,99.63999938964844,231596,-0.0012030792035047089,0.1601045337080132
2014-04-03,100.29000091552734,100.48999786376953,99.06999969482422,99.29000091552734,195430,0.006725538551225263,0.16225158478327711
2014-04-04,101.13999938964844,101.62999725341797,100.27999877929688,100.37999725341797,193532,0.00847540598625618,0.16098055027711028
2014-04-07,100.44000244140625,101.31999969482422,99.91999816894531,100.91000366210938,254884,-0.006921069334254182,0.15477533108043542
2014-04-08,102.55999755859375,102.70999908447266,100.68000030517578,100.69000244140625,299549,0.02110707950673585,0.16702065742668684
2014-04-09,103.5999984741211,103.7699966430664,102.02999877929688,102.3499984741211,324660,0.01014041478436245,0.14856085188145726
2014-04-10,103.4000015258789,103.80999755859375,103.0999984741211,103.44000244140625,222169,-0.0019304725018132185,0.1495109649182167
2014-04-11,103.73999786376953,104.44000244140625,103.01000213623047,103.33999633789062,261915,0.0032881656950993765,0.14863773936176364
2014-04-14,104.05000305175781,104.55000305175781,103.33999633789062,103.55999755859375,237213,0.002988289901406871,0.14323339962016673
2014-04-15,103.75,104.05000305175781,102.91000366210938,103.5999984741211,215848,-0.0028832584618818657,0.13527974210230023
2014-04-16,103.76000213623047,104.98999786376953,103.12000274658203,103.76000213623047,279392,9.640613234185302e-05,0.13427163838960704
2014-04-17,104.30000305175781,104.77999877929688,103.54000091552734,103.83999633789062,191342,0.0052043263724914635,0.12817363414940744
2014-04-21,104.37000274658203,104.7699966430664,103.8499984741211,104.54000091552734,115095,0.0006711379940178563,0.12809916463130452
2014-04-22,102.12999725341797,104.36000061035156,101.69000244140625,104.36000061035156,323723,-0.02146215803599205,0.15371313223336716
2014-04-23,101.44000244140625,102.08000183105469,101.19999694824219,101.86000061035156,250645,-0.006756044556621488,0.1552248314629933
2014-04-24,101.94000244140625,102.3499984741211,101.4000015258789,101.54000091552734,202278,0.004929021963389735,0.15176388217788103
2014-04-25,100.5999984741211,102.05000305175781,100.4800033569336,101.93000030517578,221601,-0.013145025850429759,0.15534407074271533
2014-04-28,100.83999633789062,101.5199966430664,100.33000183105469,100.48999786376953,231590,0.00238566468598167,0.15491243246978234
2014-04-29,101.27999877929688,102.19999694824219,100.70999908447266,100.88999938964844,218691,0.004363372246979358,0.15579620327758462
2014-04-30,99.73999786376953,100.76000213623047,99.3499984741211,100.76000213623047,282979,-0.015205380470858954,0.15162261009701408
2014-05-01,99.41999816894531,99.88999938964844,98.73999786376953,99.72000122070312,235455,-0.0032083386973928985,0.15200784557452413
2014-05-02,99.76000213623047,100.13999938964844,99.16999816894531,99.16999816894531,213631,0.003419875010532536,0.15049698674668469
2014-05-05,99.4800033569336,100.44000244140625,98.91000366210938,99.95999908447266,190002,-0.0028067238702993436,0.14714010971808972
2014-05-06,99.5,100.41999816894531,99.31999969482422,99.37999725341797,251208,0.00020101168467645536,0.14536274028182117
2014-05-07,100.7699966430664,100.98999786376953,99.77999877929688,99.83000183105469,291271,0.012763785357451374,0.1313044987790378
2014-05-08,100.26000213623047,100.93000030517578,99.87000274658203,100.81999969482422,252605,-0.00506097572516917,0.125386831683745
2014-05-09,99.98999786376953,101.18000030517578,99.70999908447266,100.2699966430664,271341,-0.0026930407611009954,0.12544209990325222
2014-05-12,100.58999633789062,100.93000030517578,99.93000030517578,100.12000274658203,211648,0.006000584927890129,0.12721399544907536
2014-05-13,101.69999694824219,102.05000305175781,100.36000061035156,100.62999725341797,253588,0.011034900594120378,0.13401247675676528
2014-05-14,102.37000274658203,102.6500015258789,101.83000183105469,101.91000366210938,234477,0.0065880611449853355,0.13654123494200088
2014-05-15,101.5,102.26000213623047,101.2699966430664,102.02999877929688,276060,-0.00849861017133835,0.1393118876131667
2014-05-16,102.0199966430664,102.2300033569336,101.38999938964844,101.55999755859375,147896,0.005123119636122331,0.1392637174880804
2014-05-19,102.61000061035156,103.08999633789062,101.97000122070312,102.12999725341797,121114,0.0057832188462951795,0.14127798832671887
2014-05-20,102.44000244140625,102.86000061035156,102.0999984741211,102.5999984741211,249769,-0.0016567407458738526,0.11854580930332478
2014-05-21,104.06999969482422,104.29000091552734,102.77999877929688,102.95999908447266,272127,0.01591172603056412,0.12789800128298517
2014-05-22,103.73999786376953,104.22000122070312,103.55000305175781,103.8499984741211,159181,-0.0031709602385162627,0.12809100399897014
2014-05-23,104.3499984741211,104.5,103.63999938964844,103.70999908447266,160563,0.005880090832010687,0.11779906723486039
2014-05-27,104.11000061035156,104.5,103.56999969482422,104.33999633789062,174387,-0.0022999316461805863,0.11869133618163535
2014-05-28,102.72000122070312,104.38999938964844,102.63999938964844,104.13999938964844,239134,-0.013351257146282602,0.1294376926842122
2014-05-29,103.58000183105469,103.94000244140625,102.61000061035156,103.05999755859375,205506,0.008372279985703779,0.11741917842347817
2014-05-30,102.70999908447266,103.55999755859375,102.4000015258789,103.51000213623047,169734,-0.008399331253160836,0.12178867764020455
2014-06-02,102.47000122070312,103.3499984741211,102.0999984741211,102.91999816894531,159042,-0.002336655300445911,0.12239621865402316
2014-06-03,102.66000366210938,102.86000061035156,102.2300033569336,102.44000244140625,160208,0.0018542250331101684,0.12140122272678161
2014-06-04,102.63999938964844,103.69000244140625,102.33999633789062,102.79000091552734,208540,-0.0001948594559452177,0.12146993926953333
2014-06-05,102.4800033569336,102.69000244140625,101.5999984741211,102.37000274658203,200402,-0.001558807810466356,0.11441854896110788
2014-06-06,102.66000366210938,103.06999969482422,102.30000305175781,102.44000244140625,197758,0.0017564432014005593,0.11227338593514888
2014-06-09,104.41000366210938,104.56999969482422,102.62000274658203,102.77999877929688,246719,0.017046560856941673,0.12438920791423719
2014-06-10,104.3499984741211,105.05999755859375,103.9800033569336,104.45999908447266,255599,-0.0005747072683042198,0.12390934885627641
2014-06-11,104.4000015258789,104.80999755859375,104.16999816894531,104.30000305175781,187728,0.00047918593664575404,0.11912165962162745
2014-06-12,106.52999877929688,106.94999694824219,104.3499984741211,104.47000122070312,321499,0.020402272244124164,0.1360823970406677
2014-06-13,106.91000366210938,107.68000030517578,106.37000274658203,106.83999633789062,255394,0.0035671161848014332,0.1303207332622896
2014-06-16,106.9000015258789,107.54000091552734,106.56999969482422,106.87999725341797,204792,-9.355659795950988e-05,0.13031353964280987
2014-06-17,106.36000061035156,107.18000030517578,106.01000213623047,106.58999633789062,252969,-0.005051458445457735,0.1322119395032235
2014-06-18,105.97000122070312,106.97000122070312,105.80000305175781,106.5999984741211,176257,-0.0036667862674916174,0.1331043404156765
2014-06-19,106.43000030517578,106.69999694824219,105.31999969482422,106.11000061035156,123121,0.00434084249479838,0.12268026055860473
2014-06-20,107.26000213623047,107.7300033569336,106.33000183105469,106.5999984741211,213130,0.007798570221504875,0.1237306885502254
2014-06-23,106.16999816894531,107.44999694824219,105.91000366210938,107.41999816894531,175473,-0.010162259421743647,0.12950881731128824
2014-06-24,106.02999877929688,106.45999908447266,105.25,106.0199966430664,175206,-0.0013186341910419452,0.12923415122068305
2014-06-25,106.5,107.5,105.47000122070312,106.13999938964844,249064,0.004432719288070874,0.11807660373994099
2014-06-26,105.83999633789062,106.80999755859375,105.02999877929688,106.70999908447266,195723,-0.006197217484595119,0.11870156495062258
2014-06-27,105.73999786376953,106.19000244140625,105.33000183105469,105.63999938964844,128975,-0.000944807989239238,0.11362487492187431
2014-06-30,105.37000274658203,105.76000213623047,104.66000366210938,105.69000244140625,215334,-0.003499102748840466,0.11421599285273246
2014-07-01,105.33999633789062,106.08999633789062,104.5999984741211,105.44000244140625,221685,-0.0002847718317287029,0.11436060836644045
2014-07-02,104.4800033569336,105.52999877929688,104.0999984741211,105.20999908447266,240067,-0.008163973902168165,0.11915309258068954
2014-07-03,104.05999755859375,104.29000091552734,103.66999816894531,104.2699966430664,169938,-0.004019963484351963,0.12014703367088371
2014-07-07,103.52999877929688,104.12999725341797,103.19000244140625,104.05999755859375,189250,-0.005093203841355476,0.12186589220897774
2014-07-08,103.4000015258789,104.19999694824219,103.01000213623047,103.38999938964844,249378,-0.0012556481691369248,0.10494943593022525
2014-07-09,102.29000091552734,103.5999984741211,101.8499984741211,103.44999694824219,250987,-0.010735015415582527,0.11110625905867633
2014-07-10,102.93000030517578,103.0,101.55000305175781,101.94999694824219,238076,0.006256715064231644,0.1139639744544856
2014-07-11,100.83000183105469,102.91999816894531,100.44000244140625,102.86000061035156,272550,-0.02040220021271577,0.10555941029295081
2014-07-14,100.91000366210938,101.19999694824219,100.22000122070312,100.45999908447266,252675,0.0007934328037475513,0.10381139524792297
2014-07-15,99.95999908447266,101.05999755859375,99.01000213623047,100.93000030517578,331196,-0.009414374622537358,0.10576695871631978
2014-07-16,101.19999694824219,101.5999984741211,100.06999969482422,100.20999908447266,240202,0.012404940727557046,0.1192844064117732
2014-07-17,103.19000244140625,103.9000015258789,101.2699966430664,101.48999786376953,342872,0.019664086493815125,0.14261248625234452
2014-07-18,103.12999725341797,103.94000244140625,102.58000183105469,103.72000122070312,172529,-0.0005815019533733645,0.14109707658805332
2014-07-21,104.58999633789062,104.98999786376953,102.6500015258789,102.97000122070312,126986,0.01415688086255873,0.14829764116751748
2014-07-22,104.41999816894531,105.25,103.88999938964844,104.58000183105469,252395,-0.0016253769471040735,0.14451662916301233
2014-07-23,103.12000274658203,103.33999633789062,101.79000091552734,101.95999908447266,260652,-0.01244967865504043,0.1503392384895905
2014-07-24,102.06999969482422,103.30999755859375,101.87999725341797,103.19999694824219,194404,-0.010182341192699562,0.15182948793993148
2014-07-25,102.08999633789062,102.52999877929688,101.0,102.04000091552734,284919,0.00019591107207017622,0.15122410794770164
2014-07-28,101.66999816894531,102.0999984741211,100.9000015258789,101.87000274658203,197815,-0.004113999255668799,0.15141610132158112
2014-07-29,100.97000122070312,101.83000183105469,100.37000274658203,101.5999984741211,258060,-0.006884990270964675,0.15235924846909582
2014-07-30,100.2699966430664,101.66999816894531,99.41999816894531,101.02999877929688,263974,-0.0069327975554503984,0.1531418886976379
2014-07-31,98.16999816894531,99.8499984741211,97.5999984741211,99.47000122070312,335785,-0.020943438161232897,0.16570350525880612
2014-08-01,97.87999725341797,98.0999984741211,97.08999633789062,97.69999694824219,274992,-0.0029540686659509374,0.16566463632924286
2014-08-04,98.29000091552734,98.66999816894531,97.43000030517578,97.66999816894531,204262,0.004188840147265616,0.16738024473961044
2014-08-05,97.37999725341797,98.66999816894531,97.0,98.41000366210938,242237,-0.009258354396511348,0.16896831537357512
2014-08-06,96.91999816894531,98.12999725341797,96.69000244140625,97.62000274658203,263598,-0.004723753311222323,0.1666216290166998
2014-08-07,97.33999633789062,97.72000122070312,96.55000305175781,96.88999938964844,286531,0.0043334520932738485,0.16539490317105127
2014-08-08,97.6500015258789,98.44999694824219,97.1500015258789,97.63999938964844,266006,0.0031847667932118906,0.15268401134351792
2014-08-11,98.08000183105469,98.58000183105469,97.37000274658203,97.54000091552734,241493,0.004403484879227815,0.15395359212589282
2014-08-12,97.37000274658203,97.94000244140625,96.80999755859375,97.83999633789062,242592,-0.007238979111110266,0.1526352363110916
2014-08-13,97.58999633789062,97.77999877929688,96.75,97.19999694824219,253703,0.002259356938513868,0.14461943647266226
2014-08-14,95.58000183105469,97.58999633789062,95.26000213623047,97.30000305175781,350619,-0.020596317063858005,0.1358009515867888
2014-08-15,97.3499984741211,97.41000366210938,95.31999969482422,95.5,269750,0.018518483042038625,0.15704505782348974
2014-08-18,96.41000366210938,97.16000366210938,95.80999755859375,97.0999984741211,157537,-0.009655827701544384,0.14517554805685162
2014-08-19,94.4800033569336,97.05000305175781,94.26000213623047,96.55999755859375,109041,-0.020018672667412196,0.15546218473959622
2014-08-20,96.06999969482422,96.47000122070312,94.69999694824219,94.69999694824219,207152,0.016828919151111954,0.17070421099936636
2014-08-21,93.95999908447266,94.44999694824219,92.5,93.48999786376953,226343,-0.021963158291393614,0.18161303939294
2014-08-22,93.6500015258789,94.04000091552734,92.91999816894531,93.88999938964844,191457,-0.003299250336465609,0.18094707720435446
2014-08-25,93.3499984741211,93.94999694824219,93.05000305175781,93.33999633789062,137420,-0.003203449512757417,0.18098457076653185
